2025-08-14 05:29:24,0,396,15
2025-08-14 05:36:03,0,0,15
2025-08-14 05:42:43,0,0,15
2025-08-14 05:49:23,0,0,15
2025-08-14 05:56:00,0,0,15
2025-08-14 06:03:06,0,164,13
2025-08-14 06:09:48,0,402,13
2025-08-14 06:16:38,0,409,13
2025-08-14 06:22:50,0,373,13
2025-08-14 06:29:00,0,370,13
2025-08-14 06:35:03,0,363,13
2025-08-14 06:41:17,0,374,13
2025-08-14 06:47:59,0,0,13
2025-08-14 06:54:36,0,0,13
2025-08-14 09:37:34,0,0,12
2025-08-14 09:43:26,0,305,12
2025-08-14 09:49:19,0,349,12
2025-08-14 09:55:14,0,0,12
2025-08-14 10:01:55,0,0,12
2025-08-14 11:03:00,0,273,12
2025-08-14 11:09:27,0,0,12
2025-08-14 11:16:03,0,19,12
2025-08-14 11:21:27,0,319,12
2025-08-14 11:27:27,0,359,12
2025-08-14 18:00:14,0,0,12
2025-08-14 18:06:55,0,0,12
2025-08-14 18:13:42,0,0,12
2025-08-14 18:20:20,0,0,12
2025-08-14 18:26:58,0,0,12
2025-08-14 18:33:36,0,0,12
2025-08-14 18:40:14,0,0,12
2025-08-14 20:00:43,0,172,12
2025-08-14 20:06:59,0,322,12
2025-08-14 20:12:56,0,356,12
2025-08-14 20:18:36,0,317,12
2025-08-14 20:25:05,1,356,12
2025-08-14 20:31:45,0,290,12
2025-08-14 20:37:33,0,348,12
2025-08-14 20:44:14,0,0,12
2025-08-14 20:50:51,0,0,12
