2025-08-06 05:34:57,0,266,15
2025-08-06 05:42:09,0,433,15
2025-08-06 05:49:04,0,414,15
2025-08-06 05:55:40,0,389,15
2025-08-06 06:01:55,0,375,13
2025-08-06 06:08:22,0,386,13
2025-08-06 06:14:44,0,380,13
2025-08-06 06:20:39,0,355,13
2025-08-06 06:26:42,0,363,13
2025-08-06 06:33:05,0,384,13
2025-08-06 06:40:34,0,299,13
2025-08-06 06:47:26,0,412,13
2025-08-06 07:00:56,0,311,13
2025-08-06 07:07:19,0,378,13
2025-08-06 07:13:27,0,364,13
2025-08-06 07:21:30,1,446,13
2025-08-06 07:28:48,0,419,13
2025-08-06 07:36:01,0,433,13
2025-08-06 07:43:00,0,419,13
2025-08-06 07:50:14,0,434,13
2025-08-06 07:56:16,0,345,13
2025-08-06 08:02:01,0,337,13
2025-08-06 08:07:49,0,336,13
2025-08-06 08:13:46,0,346,13
2025-08-06 08:20:00,0,372,13
2025-08-06 08:26:16,0,349,13
2025-08-06 08:32:09,0,346,13
2025-08-06 08:38:44,0,396,13
2025-08-06 08:45:15,0,383,13
2025-08-06 08:51:46,0,391,13
2025-08-06 08:58:25,0,388,13
2025-08-06 16:46:55,0,373,12
2025-08-06 16:58:08,0,411,12
2025-08-06 17:04:34,0,379,12
2025-08-06 17:11:22,0,408,12
2025-08-06 17:18:01,0,397,12
2025-08-06 17:32:07,0,65,12
2025-08-06 19:59:21,0,363,12
2025-08-06 20:05:36,0,375,12
2025-08-06 20:12:16,0,0,12
2025-08-06 20:56:55,0,294,12
