2025-08-02 03:14:43,1,461,15
2025-08-02 03:21:57,0,434,15
2025-08-02 03:29:27,1,439,15
2025-08-02 03:36:37,0,429,15
2025-08-02 03:44:01,0,444,15
2025-08-02 03:51:02,0,421,15
2025-08-02 03:57:55,0,409,15
2025-08-02 04:05:03,0,427,15
2025-08-02 04:12:18,0,435,15
2025-08-02 04:19:14,0,416,15
2025-08-02 04:26:07,0,413,15
2025-08-02 04:33:06,0,419,15
2025-08-02 04:39:53,0,406,15
2025-08-02 07:17:19,0,403,13
2025-08-02 07:23:34,0,375,13
2025-08-02 07:30:13,0,391,13
2025-08-02 07:36:57,2,372,13
2025-08-02 07:43:09,0,361,13
2025-08-02 07:49:27,1,355,13
2025-08-02 07:55:41,0,374,13
2025-08-02 08:02:22,0,388,13
2025-08-02 08:08:12,0,343,13
2025-08-02 08:16:44,1,333,13
2025-08-02 08:23:44,0,417,13
2025-08-02 08:30:06,0,383,13
2025-08-02 08:36:27,0,369,13
2025-08-02 08:43:38,0,429,13
2025-08-02 08:49:40,0,357,13
2025-08-02 08:55:30,0,350,13
2025-08-02 16:09:02,0,355,12
2025-08-02 16:15:03,0,349,12
2025-08-02 16:21:23,0,378,12
2025-08-02 16:28:35,0,423,12
2025-08-02 16:35:04,0,376,12
2025-08-02 19:05:14,0,388,12
2025-08-02 19:11:27,0,374,12
2025-08-02 19:17:50,0,342,12
2025-08-02 19:24:15,0,359,12
2025-08-02 19:31:17,0,415,12
2025-08-02 20:08:16,0,449,12
2025-08-02 20:16:31,0,493,12
2025-08-02 20:23:13,0,386,12
2025-08-02 20:29:33,0,368,12
2025-08-02 20:36:21,1,350,12
2025-08-02 20:42:56,1,344,12
2025-08-02 20:49:19,0,383,12
2025-08-02 20:59:33,0,410,12
2025-08-02 21:06:35,0,420,12
