2025-08-16 03:07:59,0,384,15
2025-08-16 03:14:13,0,0,15
2025-08-16 03:21:04,0,0,15
2025-08-16 03:27:40,0,0,15
2025-08-16 03:34:17,0,0,15
2025-08-16 03:40:44,0,0,15
2025-08-16 03:46:53,0,0,15
2025-08-16 03:53:41,0,0,15
2025-08-16 04:00:12,0,0,15
2025-08-16 04:06:49,0,0,15
2025-08-16 04:13:16,0,0,15
2025-08-16 04:19:27,0,0,15
2025-08-16 04:26:18,0,0,15
2025-08-16 04:33:02,0,0,15
2025-08-16 04:39:48,0,0,15
2025-08-16 04:55:00,0,0,15
2025-08-16 05:10:17,0,0,15
2025-08-16 06:38:39,0,0,13
2025-08-16 06:45:28,0,0,13
2025-08-16 06:51:48,0,0,13
2025-08-16 06:58:24,0,0,13
2025-08-16 07:05:01,0,0,13
2025-08-16 07:11:31,0,0,13
2025-08-16 07:18:18,0,0,13
2025-08-16 07:24:27,0,0,13
2025-08-16 07:30:54,0,0,13
2025-08-16 07:37:33,0,0,13
2025-08-16 07:44:15,0,0,13
2025-08-16 07:51:01,0,0,13
2025-08-16 07:57:11,0,0,13
2025-08-16 08:03:42,0,0,13
2025-08-16 08:10:21,0,0,13
2025-08-16 08:18:29,0,171,13
2025-08-16 08:24:43,0,374,13
2025-08-16 08:30:39,0,356,13
2025-08-16 08:36:17,0,334,13
2025-08-16 08:42:34,0,0,13
2025-08-16 08:49:22,0,0,13
2025-08-16 08:56:01,0,0,13
2025-08-16 09:03:11,0,0,12
2025-08-16 09:09:34,0,0,12
2025-08-16 09:16:09,0,0,12
2025-08-16 09:22:51,0,0,12
2025-08-16 09:29:36,0,0,12
2025-08-16 09:36:09,0,0,12
2025-08-16 09:42:54,0,0,12
2025-08-16 18:01:20,0,405,12
2025-08-16 18:07:08,0,348,12
2025-08-16 18:12:31,0,320,12
2025-08-16 18:18:13,0,336,12
2025-08-16 18:23:33,0,315,12
2025-08-16 18:29:37,0,0,12
2025-08-16 18:36:12,0,0,12
2025-08-16 18:42:59,0,0,12
2025-08-16 18:49:24,0,0,12
2025-08-16 18:55:33,0,0,12
2025-08-16 19:02:19,0,0,12
2025-08-16 19:08:48,0,0,12
2025-08-16 19:43:57,0,0,12
2025-08-16 19:55:45,0,0,12
2025-08-16 20:02:25,0,0,12
2025-08-16 20:09:11,0,0,12
2025-08-16 21:29:03,1,405,12
2025-08-16 21:37:35,2,481,12
2025-08-16 22:18:10,0,0,12
2025-08-16 22:25:02,0,0,12
2025-08-16 22:32:08,0,0,12
2025-08-16 22:39:17,0,0,12
2025-08-16 22:45:46,0,0,12
