2025-08-17 03:07:28,0,399,15
2025-08-17 03:14:05,0,0,15
2025-08-17 03:20:43,0,0,15
2025-08-17 04:37:15,0,0,15
2025-08-17 04:43:57,0,0,15
2025-08-17 04:50:33,0,0,15
2025-08-17 04:57:12,0,0,15
2025-08-17 05:03:43,0,0,15
2025-08-17 05:10:49,0,0,15
2025-08-17 06:57:49,0,152,13
2025-08-17 07:04:04,0,367,13
2025-08-17 07:09:45,0,340,13
2025-08-17 07:15:28,0,342,13
2025-08-17 07:21:20,0,351,13
2025-08-17 07:27:16,0,350,13
2025-08-17 07:32:52,0,334,13
2025-08-17 07:39:32,0,0,13
2025-08-17 07:46:09,0,0,13
2025-08-17 07:52:48,0,0,13
2025-08-17 07:59:23,0,0,13
2025-08-17 08:06:03,0,0,13
2025-08-17 08:12:45,0,0,13
2025-08-17 08:19:32,0,0,13
2025-08-17 08:26:18,0,0,13
2025-08-17 08:32:59,0,0,13
2025-08-17 08:39:34,0,0,13
2025-08-17 08:46:12,0,0,13
2025-08-17 08:54:15,0,0,13
2025-08-17 09:00:25,0,0,12
2025-08-17 09:07:04,0,0,12
2025-08-17 20:34:13,0,0,12
2025-08-17 20:40:56,0,0,12
2025-08-17 20:47:43,0,0,12
2025-08-17 20:54:26,0,0,12
2025-08-17 21:01:06,0,0,12
2025-08-17 21:07:55,0,0,12
2025-08-17 21:16:37,0,0,12
2025-08-17 21:23:20,0,0,12
2025-08-17 21:30:36,0,0,12
2025-08-17 21:37:28,0,0,12
2025-08-17 21:43:44,0,0,12
2025-08-17 21:50:41,0,0,12
2025-08-17 21:57:56,0,0,12
2025-08-17 22:04:33,0,0,12
2025-08-17 22:11:01,0,0,12
2025-08-17 22:17:19,0,0,12
2025-08-17 22:28:45,0,0,12
2025-08-17 22:40:11,0,0,12
