2025-08-08 03:30:43,0,407,15
2025-08-08 03:37:10,0,384,15
2025-08-08 03:43:45,0,396,15
2025-08-08 03:50:06,0,381,15
2025-08-08 03:56:40,0,393,15
2025-08-08 04:03:17,0,398,15
2025-08-08 04:09:52,0,395,15
2025-08-08 04:16:19,0,387,15
2025-08-08 04:22:50,0,391,15
2025-08-08 04:29:34,0,401,15
2025-08-08 04:36:08,0,394,15
2025-08-08 04:42:58,0,408,15
2025-08-08 04:49:51,0,413,15
2025-08-08 04:56:31,0,398,15
2025-08-08 05:03:09,0,397,15
2025-08-08 05:09:37,0,385,15
2025-08-08 05:16:02,0,382,15
2025-08-08 05:22:18,0,374,15
2025-08-08 05:28:46,0,387,15
2025-08-08 05:35:14,0,389,15
2025-08-08 05:41:27,0,372,15
2025-08-08 05:48:14,0,407,15
2025-08-08 05:54:31,0,375,15
2025-08-08 06:01:14,0,403,13
2025-08-08 06:07:30,0,371,13
2025-08-08 06:13:32,0,361,13
2025-08-08 06:19:54,0,377,13
2025-08-08 06:26:25,1,381,13
2025-08-08 06:32:53,0,374,13
2025-08-08 06:39:22,0,380,13
2025-08-08 06:45:23,0,349,13
2025-08-08 06:51:49,0,370,13
2025-08-08 07:05:52,0,241,13
2025-08-08 07:12:06,0,356,13
2025-08-08 07:18:13,0,358,13
2025-08-08 07:24:37,0,370,13
2025-08-08 07:31:36,1,360,13
2025-08-08 07:37:29,0,337,13
2025-08-08 07:43:32,0,353,13
2025-08-08 07:49:43,0,370,13
2025-08-08 07:55:47,0,349,13
2025-08-08 08:02:21,0,335,13
2025-08-08 08:10:05,0,346,13
2025-08-08 08:16:14,0,349,13
2025-08-08 08:22:46,0,335,13
2025-08-08 08:29:04,0,357,13
2025-08-08 08:35:19,0,372,13
2025-08-08 08:41:35,0,355,13
2025-08-08 08:47:42,0,358,13
2025-08-08 08:54:31,0,391,13
2025-08-08 15:46:19,1,465,12
2025-08-08 15:54:45,0,505,12
2025-08-08 16:02:30,0,460,12
2025-08-08 16:10:02,0,452,12
2025-08-08 16:18:17,0,494,12
2025-08-08 16:26:09,0,472,12
2025-08-08 16:33:56,1,454,12
2025-08-08 16:40:34,2,359,12
2025-08-08 16:46:49,0,365,12
2025-08-08 20:22:45,0,385,12
2025-08-08 20:28:43,0,353,12
2025-08-08 20:34:53,0,365,12
2025-08-08 20:40:59,0,347,12
2025-08-08 20:47:22,0,342,12
