2025-08-13 06:19:20,0,404,13
2025-08-13 06:26:03,0,0,13
2025-08-13 06:32:43,0,0,13
2025-08-13 06:39:16,0,390,13
2025-08-13 06:45:28,0,372,13
2025-08-13 06:51:30,0,362,13
2025-08-13 06:58:02,0,0,13
2025-08-13 07:04:34,0,120,13
2025-08-13 07:10:52,0,379,13
2025-08-13 07:17:11,0,379,13
2025-08-13 07:23:06,0,354,13
2025-08-13 07:28:55,0,349,13
2025-08-13 07:34:45,0,350,13
2025-08-13 07:41:27,0,0,13
2025-08-13 07:48:34,0,0,13
2025-08-13 07:55:25,0,0,13
2025-08-13 08:02:00,0,0,13
2025-08-13 08:08:39,0,0,13
2025-08-13 08:15:15,0,0,13
2025-08-13 08:21:52,0,0,13
2025-08-13 08:28:30,0,0,13
2025-08-13 08:35:34,0,0,13
2025-08-13 08:42:10,0,0,13
2025-08-13 08:48:45,0,0,13
2025-08-13 08:56:41,0,0,13
2025-08-13 18:54:08,0,0,12
2025-08-13 19:00:47,0,0,12
2025-08-13 19:07:31,0,218,12
2025-08-13 19:14:22,0,412,12
2025-08-13 19:20:42,0,378,12
2025-08-13 19:27:23,0,0,12
2025-08-13 19:33:59,0,0,12
2025-08-13 19:40:35,0,0,12
2025-08-13 19:47:12,0,0,12
