2025-07-31 08:46:07,0,382,13
2025-07-31 08:52:07,0,360,13
2025-07-31 08:58:13,0,366,13
2025-07-31 09:04:44,0,391,12
2025-07-31 09:10:28,0,344,12
2025-07-31 09:15:53,0,325,12
2025-07-31 09:21:33,0,338,12
2025-07-31 09:27:05,0,331,12
2025-07-31 09:32:51,0,343,12
2025-07-31 09:38:12,0,321,12
2025-07-31 09:43:58,0,342,12
2025-07-31 09:49:58,0,359,12
2025-07-31 11:24:57,2,324,12
2025-07-31 11:30:21,0,322,12
2025-07-31 11:36:18,0,357,12
2025-07-31 11:42:05,0,343,12
2025-07-31 11:47:53,0,339,12
2025-07-31 11:53:41,0,326,12
2025-07-31 17:04:14,0,330,12
2025-07-31 17:10:06,1,332,12
2025-07-31 17:16:00,0,354,12
2025-07-31 17:21:48,0,348,12
2025-07-31 17:27:27,0,339,12
2025-07-31 17:34:16,2,330,12
2025-07-31 17:40:01,0,328,12
2025-07-31 17:45:45,1,329,12
2025-07-31 17:51:21,0,336,12
2025-07-31 20:32:25,0,344,12
2025-07-31 20:38:15,0,350,12
2025-07-31 20:57:59,1,331,12
2025-07-31 21:03:30,0,330,12
2025-07-31 21:09:07,0,333,12
2025-07-31 21:14:56,0,344,12
2025-07-31 21:20:19,0,323,12
