2025-08-15 03:26:06,0,390,15
2025-08-15 03:32:43,0,0,15
2025-08-15 03:39:42,0,415,15
2025-08-15 03:46:11,0,0,15
2025-08-15 03:52:51,0,0,15
2025-08-15 03:59:01,0,0,15
2025-08-15 04:05:24,0,0,15
2025-08-15 04:12:14,0,0,15
2025-08-15 04:18:24,0,0,15
2025-08-15 04:24:53,0,0,15
2025-08-15 04:31:18,0,0,15
2025-08-15 04:37:45,0,0,15
2025-08-15 04:44:19,0,0,15
2025-08-15 05:38:28,0,0,15
2025-08-15 05:45:22,0,0,15
2025-08-15 05:52:00,0,0,15
2025-08-15 05:58:31,0,0,15
2025-08-15 06:05:28,0,0,13
2025-08-15 06:11:42,0,0,13
2025-08-15 06:18:20,0,0,13
2025-08-15 06:24:51,0,0,13
2025-08-15 06:31:20,0,0,13
2025-08-15 06:38:10,0,0,13
2025-08-15 06:44:22,0,0,13
2025-08-15 06:51:03,0,0,13
2025-08-15 06:57:37,0,0,13
2025-08-15 07:04:04,0,0,13
2025-08-15 07:11:01,0,0,13
2025-08-15 07:17:11,0,0,13
2025-08-15 07:24:58,0,0,13
2025-08-15 07:31:37,0,0,13
2025-08-15 07:37:47,0,0,13
2025-08-15 07:44:17,0,0,13
2025-08-15 07:50:44,0,0,13
2025-08-15 07:57:36,0,0,13
2025-08-15 08:04:12,0,0,13
2025-08-15 08:10:51,0,0,13
2025-08-15 08:17:20,0,0,13
2025-08-15 08:23:47,0,0,13
2025-08-15 08:30:36,0,0,13
2025-08-15 08:37:14,0,0,13
2025-08-15 08:43:22,0,0,13
2025-08-15 08:50:37,0,0,13
2025-08-15 08:57:18,0,0,13
2025-08-15 09:04:08,0,0,12
2025-08-15 09:10:36,0,0,12
2025-08-15 09:16:49,0,0,12
2025-08-15 09:23:21,0,0,12
2025-08-15 09:30:16,0,0,12
2025-08-15 09:37:03,0,0,12
2025-08-15 09:43:32,0,0,12
2025-08-15 12:05:41,0,0,12
2025-08-15 12:12:32,0,0,12
2025-08-15 12:18:56,0,0,12
2025-08-15 12:25:46,0,0,12
2025-08-15 12:32:21,0,0,12
2025-08-15 12:39:02,0,0,12
2025-08-15 15:58:57,0,0,12
2025-08-15 18:21:34,1,271,12
2025-08-15 18:27:20,0,347,12
2025-08-15 19:51:51,5,0,12
2025-08-15 19:58:34,0,0,12
2025-08-15 20:04:38,0,207,12
2025-08-15 20:10:18,0,340,12
